	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16
sub-15_UA_trial2	-0.1924704911401346	0.283604619269318	0.30642685268677006	0.3432412660681516	0.4206503350066455	0.384394454044676	0.6674729959413606	0.6469504271595327	0.11508255228266623	-0.19042955810120557	-0.11545735251259413	-0.1399078702917608	0.09651929573665743	0.19378928886510766	0.24957872706021172	0.2757542630117278	0.2689841737831841
sub-15_UA_trial3	0.6820234443427874	0.5783685638696225	0.6231620054558523	0.7680640296467516	0.8255470199011458	0.8445770142516705	0.8871958993428808	0.9082754115287972	0.8846272789995594	0.7565606646687387	0.45354047144566645	0.38558508642502687	0.43313900282277773	0.5564114242814078	0.5598676340471092	0.5830699636832327	0.19272418142134204
sub-15_UA_trial4	0.1287283171295059	0.41703290708014973	0.352299582444206	0.2851196152516568	0.42718186226166277	-0.101504732382226	-0.24489321019657137	-0.2354948969785204	0.18803328438165154	0.2783395082320572	0.37257463845815414	0.70900473080617	0.5011489648276318	0.34868590209648886	-0.2817779858290076	-0.3031448684516653	-0.3631855290997809
sub-15_UA_trial5	-0.6265185760483489	0.04788381160911154	-0.06873865420179454	-0.04243047359460047	-0.07750499997057442	0.11287624588500288	0.11844432332843463	-0.09301780177311877	-0.164547813123611	-0.6883691384335306	-0.7419742913789606	-0.8473521662023644	0.17841235838386704	0.005130426481725744	0.022296809964259298	-0.11644481438120882	-0.10498399390425825
sub-15_UA_trial6	0.4634293534392469	0.5140369748866067	-0.10919906600223313	0.2334592174595907	0.16856443935864132	-0.09307328329231929	-0.06742057234048336	-0.05165756943651254	-0.39954394092194884	-0.1619940814501959	0.15992100111095114	0.057388364236810624	-0.24469460823108166	-0.15393368037512603	-0.12222182250092285	0.7061673739824489	0.6475108596645327
sub-15_UA_trial7	0.5107496694043361	0.5642652685520184	0.5148888528654078	0.8035808673884671	0.819497215267975	0.8741228459966294	0.7740110881322783	0.7606311193769361	0.7757037226836679	0.6731957133006529	0.7870724517255	0.8151106976843419	0.8298750812408182	0.779041405149784	0.8306890502049655	0.6153849431368579	0.3318240729731712
sub-16_AA_trial0	0.5787965301269609	0.618666013850783	0.5152833189384456	0.46051775401035716	0.6581110596481299	0.8410346206182494	0.9467576012126546	0.9340372037569443	0.9276308321165548	0.95492985795985	0.9169077012235843	0.7948117664599782	0.5327781935225787	0.5163063656229674	0.8662872635644971	0.9409855590692994	0.9417519140077159
sub-16_AA_trial1	0.6954053480779123	0.7192837662308722	0.5929053952211492	0.5725662379975165	-0.21560262552006826	-0.2719188315796687	-0.2230834086065233	-0.20208507395714723	0.03529647511060148	0.11920662425993044	0.16067786710936358	0.18838442986271126	0.6468248670430199	0.8976394980450058	0.8480446453938094	0.7142977273034128	0.7514335794808154
sub-16_AA_trial2	-0.17349808354430285	-0.32878907413968705	-0.38902048525401645	-0.3291936300394369	-0.2793850165987954	-0.11489980223387639	0.3028967496958233	0.18757580549578695	0.30890346351163084	-0.018142156959650952	0.047606735106272724	0.44112940627575137	0.23024468615518617	0.7197611372226086	0.8144764505051133	0.7778835012281529	0.6556549969870284
sub-16_AA_trial3	0.49816373625568044	0.15930159272518915	0.1054309986437424	0.13700486938066408	0.193913266913102	0.4422626856899882	0.4317504462744053	0.41491975710915197	0.3243997050365222	-0.2947823279073038	-0.46846395208984914	-0.41454205200734345	-0.36004103819118627	-0.654396296509064	-0.4970964330180121	-0.4933850292832751	-0.32714156014149776
sub-16_AA_trial4	0.17333959016205894	0.3344377356246514	0.36639801433588354	0.46529933650041044	0.4870976836958253	0.19658255950695233	0.25238601517672077	0.14805070865464978	0.3694365835889625	0.5294950546635833	0.49865457881642755	0.5254643803445643	0.42645396646893446	0.39838777837720163	0.3430707744158231	0.13415036646756723	-0.150195120498093
sub-16_AA_trial5	0.21458520261692363	0.2929234607418952	0.29842351885224105	0.6342219116093122	0.6594964051203426	0.1837347158826839	-0.0859603758580052	0.18591162532305217	0.2117798596146647	0.5505779762167442	0.42561802568299495	0.4714334831752299	0.25557737990837287	0.24992356507623	-0.13298610092867025	0.06818204681189788	0.5766820799882836
sub-16_AA_trial6	0.22075462260033324	0.09322391322743342	-0.12253561832985561	-0.06696885736930762	-0.11437505257868863	-0.007417515683530393	-0.005624546516241075	0.2602574318089614	0.22969338938793304	0.24257613177350726	0.046045451866388164	0.10396898838512383	0.2625100128796293	0.24018683737085547	0.4458793284859225	0.48283754539711665	0.4720583866732262
sub-16_UA_trial0	0.7992640925182578	0.635709818686004	0.32165801181207004	0.45236504257585164	0.7323787091904016	0.830765416294312	0.9042734459277249	0.8906910826011868	0.9374754064867461	0.8455227971922683	0.6750040220604147	0.5800997442437439	0.3694376644192367	0.23624181165038294	0.25100497547888573	0.0491430145076734	0.052113532613904584
sub-16_UA_trial1	0.2423708976909815	0.11595960798233673	0.23667733002206415	-0.05968156053594456	0.26227943892887967	0.4173715730322673	0.7302634833947534	0.7686407904072373	0.7876861620876696	0.8787701618892922	0.8786725232470017	0.8454098715403873	0.8306492881232079	0.7557171034755292	0.7123761035056912	0.7646628896615149	0.8403561892076438
sub-16_UA_trial2	-0.053572460199280844	-0.6687117056813784	0.294454848867866	0.7069521443455404	0.6931787645463048	0.6150886331189407	0.5184386568456775	0.4854728960097857	0.36818506586787036	0.6002362611486465	0.6412327347382669	0.6035072161784524	0.5492829324483455	0.4392451696131551	0.38204767450731153	0.6390481255189043	0.8543732804068195
sub-16_UA_trial3	0.419027484861171	0.34339141487066044	0.27310150230199953	0.2959143392192831	0.5612608161290178	0.6405831067043178	0.8225794279084956	0.7711228627624296	0.7649788063708574	0.8556414845869874	0.8954146745462858	0.7610712568040668	0.737125687617829	0.7289466289230745	0.6291627831780064	0.531511757992873	0.4002422950973812
sub-16_UA_trial4	0.7166254165835306	0.7284481297948826	0.6320505261583755	0.6667225141858437	0.6815124649812555	0.5665436656197494	0.6034077850359937	0.6013109002052324	0.6074291976656181	0.8086080706764562	0.7894785941571638	0.5849893135141182	0.4458772303986127	0.38610991341671885	0.40511880854784127	0.2540062430547155	0.5256394103593317
sub-16_UA_trial5	0.7835223902825127	0.7915396104590464	0.7723953657451841	0.8667902797272654	0.8646625100991057	0.7692160385398672	0.2219055790649063	0.7582435176945814	0.946699698377534	0.8928307646043522	0.8623764148281909	0.8587572330089165	0.8566395116680204	0.8270349226892921	0.5432072290820547	0.5338843264160572	0.6613945189214768
sub-16_UA_trial6	0.6620409447742028	0.7376839302788504	0.5348858442805061	0.3378192501254254	0.1941672817628097	0.45082398594751943	0.6111392296540226	0.6817369237387894	0.7100322964541775	0.6750170019780035	0.601874038926487	0.6608415418001307	-0.15797466309037705	0.2782137951931678	0.8732813036046257	0.8888913320011973	0.9022082120456123
sub-16_UA_trial7	0.9548678769474431	0.663800295790774	0.04652687794723563	0.41542607462629105	0.2996230095547279	0.2837138431419067	0.19957619618848277	0.38070389924929005	0.3442739114049066	0.3762857420634019	0.6194497737745887	0.589642583319397	0.5697330398842209	0.6427858976472783	0.7590392671217442	0.7681234344579302	0.8733934388667862
sub-21_AA_trial0	0.6838751996952996	0.5473037390241565	0.5059745107902047	0.6117095274014022	0.4289551638390295	0.5251636451227532	0.6057495796276382	0.6749665991232773	0.7061675851415634	0.8869123406594837	0.9286123065770794	0.9263051617849629	0.88592486017781	0.7810701454058128	0.7292479648689124	0.7771509108569695	0.6559134920702987
sub-21_AA_trial1	0.5727906095071971	0.580925367502211	0.5064963209163005	0.6202973150692828	0.6098685186516327	0.4971026072592342	0.33491379191965115	0.400650499540505	0.6157176295213166	0.6396157078220825	0.6667228863707828	0.723649772569265	0.4423603892199152	0.5423086191695567	0.4945701547011769	0.3061005067560201	0.39781366431431675
sub-21_AA_trial2	0.4463561116000255	0.31605053691853924	0.3958593700122799	0.5954619382886784	0.662870664202438	0.67390087870497	0.44844790165830467	0.40785909254123937	0.4176582219961662	0.26821757724831075	-0.36574431401369256	-0.30829817584848657	-0.3073167924879922	-0.3624936068681781	0.29594244831125216	0.37147621235295675	0.27835551101092626
sub-21_AA_trial3	0.43112108375221203	0.440486630960824	0.656305200900971	0.5598314448766014	0.7350240766280585	0.4250555779044061	0.629804744780885	0.6904124526991138	0.5486312057515202	0.1927664206758503	0.1802537685735565	0.3118981656575481	0.4849958426019304	0.6611486776950969	0.4519737377202178	0.41843930213442326	0.708310584299975
sub-21_AA_trial4	0.6273844129650288	0.372339161340059	0.35726352458449545	0.5122585995991129	0.6104495582481916	0.5985222474238195	0.6349644298159698	0.5325521746397301	0.2321915033228438	0.24920261532303323	0.44485656495950926	0.5873902880645405	0.7035522173505249	0.8181226389102954	0.6653176552184036	0.8415684581628118	0.8214719157764205
sub-21_AA_trial5	0.7036550284431805	0.6356007401153841	0.7027911822420965	0.8079907310855481	0.7237644883972094	0.719405651213507	0.7909913571317462	0.7848398040812472	0.8438995279368887	0.8703841424887305	0.7911326135226915	0.4792691072746334	0.5601064571487157	0.5207862857288628	0.5375235131798591	0.5306067667467245	0.37185233333383466
sub-21_AA_trial6	-0.21906568329256412	-0.10975770763248952	-0.042385413367284845	0.2554760485689754	0.002700559408435445	-0.4155681353964794	-0.38694263710185794	0.7229152495185985	0.7528929425161728	0.7248175217837534	0.7533238039676178	0.6838695737830948	0.7520119767387043	0.8033056748563556	0.802407297900041	0.8122867325612515	0.845170347271329
sub-21_AA_trial7	0.18753443996263947	0.1176131891864763	-0.05151565232521068	-0.19549598740598054	-0.27253416246418755	-0.11211550684018168	0.07453075539995954	0.22220412916953353	0.24465742767414067	0.31922019515183664	0.6161954226281847	0.4463261016230015	0.4129233282698086	-0.21002857567692276	-0.3560392146741287	-0.3746565965891762	-0.6959912265391072
sub-21_AA_trial8	0.8448824162222539	0.8243587308103302	0.8522328509201298	0.7459838029979791	0.6766544921982475	0.5567335829625428	0.5929769122200547	0.4820279962748139	0.6365188946092584	0.5929991528466596	0.4583116687743216	0.7064150215221955	0.7602217106260379	0.6164410960043779	-0.02583848693103752	0.4622260370033073	0.33815978674531527
sub-21_UA_trial0	0.14586444874413668	0.4822168370686698	0.4327811883020911	0.4337850124869935	0.49196517974204923	0.3165576953389778	0.7706402835012137	0.918548917823693	0.9031061740779387	0.9474978860124299	0.9549794143991802	0.9661597238729326	0.8612751299679587	0.8519356297990245	0.7425724895470797	0.7849195280199649	0.7666335401014761
sub-21_UA_trial1	0.030953621607827376	0.009844407905279098	0.7295638022347566	0.6834273999233168	0.006320936074235464	-0.1608930419429528	-0.22424514850295493	-0.2643759075960997	-0.45740799128469684	-0.3114297855759669	-0.1840419790946966	-0.1804099051448686	0.3501185284677124	0.5020081010414653	0.530132792276934	0.017554760205457213	0.07802164234227979
sub-21_UA_trial2	0.6680890128579167	0.6679720074188522	0.6829877421240255	0.6151282698977149	0.469265710899447	0.6674781530776351	0.7016352384231805	0.7627548092554104	0.677006044800643	0.2566396733264846	0.3314921958354206	0.22155074509746242	-0.07824945336210104	-0.2642898512163371	-0.50573095284771	-0.5055218237007741	-0.08816524580916675
sub-21_UA_trial3	-0.411980020337148	-0.36765094549151894	-0.1985216264462466	-0.13833567602119254	-0.551306023294004	-0.5788143732963148	-0.21941358399591449	0.11764257285656184	0.22657169919548906	0.19905283989194006	0.3849507713412763	0.5529911657644354	0.686770434516057	0.6729855834345821	0.5975885689426756	0.5360517028770936	0.562433011753737
sub-21_UA_trial4	0.5882042399326985	0.7255924006417435	0.7597376435780094	0.6206632314333641	0.6548058400260215	-0.08418694119370974	0.11910106535001767	-0.051630683799978816	-0.07281687712301156	0.4608204907780373	0.6249651896479487	0.8474857663172939	0.8886619464346646	0.8452973297079472	0.8046587533593008	0.7027744282958037	0.277837193103429
sub-21_UA_trial5	0.8778861212916198	0.8243721870577423	0.7516731710222656	0.7857463869233594	0.6950035083671089	0.20341151389890993	0.2619273222191726	0.2826767013227869	0.3489309383398709	0.08447364028488033	-0.4257134575485585	-0.3039547199409187	-0.5458649899875657	-0.6579203103501601	-0.3653122423641204	-0.47365128499126574	-0.4716553206181784
sub-21_UA_trial6	0.4481623012425436	0.5575949592547661	0.8601538289414445	0.8581205461952028	0.7407418095656952	0.740511658065258	0.5873762087950275	0.5763750350265066	0.1706912760064818	0.30136981478061325	0.29465778558657996	0.43480335068152304	0.4493831399897365	0.2895411715630404	0.3519982413943915	-0.382412252697194	-0.29674302858621404
sub-21_UA_trial7	0.07813672775438671	0.20438222857136645	0.08743227189471718	0.1763648852022563	0.05246646359627491	-0.19299826522255997	-0.02793671376750442	-0.16320108330530905	0.4119306928120901	0.3659329080886941	0.5561811896029379	0.4077992301519021	0.4081796497226979	0.5767028169178728	0.581482596434739	0.5491592251421213	0.6261880584053022
sub-21_UA_trial8	0.39106819814428767	0.2654843541259256	-0.1035756815230921	-0.1789918663061768	0.3885270100094318	0.3254049534118548	0.4655728403119952	0.49353315706970097	0.48239792025179845	0.5143616158847276	0.710904008609621	0.8010208998814431	0.8029378475150694	0.8800261074334705	0.8540890260104016	0.6145079486018831	0.5742442587645821
sub-22_AA_trial0	0.5500117155903604	0.5684989609271835	0.528929900979202	0.45809545326917916	0.4557309972880467	0.4894420297637154	0.7289593590201867	0.6783270200252786	0.6748683475555791	0.46336391115913667	0.5594709087663575	0.44456091198024156	0.47630980447068744	0.38187713380742294	-0.2579676336572543	0.13154729105106477	0.27309683072606195
sub-22_AA_trial1	0.7600501764987494	0.635531592114841	0.6499637375422057	0.5881491664510111	0.566763960696717	0.625517626246726	0.6480841688438672	0.4634327286775575	0.2942646011495214	-0.10815280828329077	-0.03761968304861604	0.1008560182898743	0.17214603583318586	0.2794711249810787	0.36027223762723787	0.5695021986430725	0.5046637264428103
sub-22_AA_trial2	0.584174527578733	0.4271060910045633	0.5356268630087206	0.6138232418413864	0.6675446603839603	0.6339563974150575	0.3937385646278659	0.1266303657833721	0.3046364520273951	0.7803603903365606	0.8026433921827153	0.8366159351103791	0.759835871725565	0.7529789696994609	0.6784627434055737	0.6258656249913735	0.6409232536281133
sub-22_UA_trial0	-0.3534689427167887	-0.2350485008022602	-0.31636888018880127	-0.4280330480507225	0.1567217550155685	0.4847409769863	0.4934232319753318	0.7715258038813212	0.47264038224291893	0.31532624910740753	0.32602363932683465	0.603221170401477	0.6168913883593035	0.4406027594831336	0.18556244301455982	0.6845798863367079	0.7025780242125765
sub-22_UA_trial1	0.07578534902100012	0.664604104725838	0.4479606456718115	0.5772913688979967	0.5523277087916523	0.6206912028738457	0.11134035033149117	-0.05522281145157201	-0.03729143534069273	-0.0845513092408299	0.1294271301895334	0.5254610600618598	0.4797990068813909	0.5255230724974397	0.45989050116291785	0.6620621509366293	0.7315390567899398
sub-23_AA_trial0	0.5580118612268042	0.5565318316057782	0.2989844335396863	0.5559334243539329	0.6027961065251181	0.6974446814369663	0.7401599759069543	0.6995101411093847	0.5761714327136129	0.3103201748659008	0.009952135156883776	0.5687405794825974	0.6065874727998221	0.46155865958066866	0.46234440279058453	0.6842097708684608	0.7374926472613794
sub-23_AA_trial1	0.4430270277904861	0.5044853578166528	0.5896745404711681	0.7969941121858253	0.7807711379990695	0.8388899155972691	0.7891317689978209	0.7127631597794682	0.7351929625300427	0.8011524259872523	0.9462817573052456	0.9224872655133116	0.9680029402539417	0.9430077403594195	0.9091266762406838	0.794397857676705	0.5901114501628903
sub-23_AA_trial2	0.6567264253176237	0.8653027789514313	0.8857988641549162	0.8433488988867842	0.8457098382279373	0.65513928541285	0.4849976553076224	0.7719989757903071	0.8445729911442318	0.8846379391244124	0.9301009866755041	0.8255483755114222	0.6191816727689691	0.4961707530486436	-0.07678070277529947	0.09756990963593484	0.3927369525039624
sub-23_AA_trial3	0.06494515775642908	0.35085088951761906	0.5010745198613545	0.5837286355952673	0.8544464734045641	0.8253616082797575	0.789238275971561	0.7025550904965608	0.8488058164831651	0.7881293929394397	0.7928180784300713	0.7868051602996616	0.6932310453942685	0.7653250210384991	-0.004075582135385139	-0.15255561847689966	0.5662490866485573
sub-23_AA_trial4	0.5047517499971513	0.7868348998017244	0.764559502005063	0.8143089093560505	0.8534347865957205	0.8348324005687651	0.8342040469149979	0.41246047315492934	0.46270653817050666	0.6869830849696023	0.8261205488673308	0.8488905948887971	0.8549597861124345	0.7872963976593949	0.7411600061130997	0.6298382204109662	0.3395923192441082
sub-23_AA_trial5	0.8332215877231516	0.8139236749478888	0.7516796595106343	0.8009716608225285	0.6625349459868222	0.4269838066964306	0.3599068024598945	0.8845834400946474	0.9037788353298479	0.8996313593746583	0.900469710093365	0.8849371998800095	0.8085405257162991	0.6815819546536706	0.502896173149018	0.7982292195429765	0.7757938225184174
sub-23_AA_trial6	0.44743009081644847	0.5429760811653904	0.7709850904637098	0.8931662671218084	0.9264859142389772	0.9020007440530992	0.8931338875433024	0.9104228343107471	0.9277320439863088	0.9464182731261265	0.9437558052691316	0.9449825041362565	0.9293878827551856	0.7996404196289489	0.7613616912964808	-0.06711522357964113	0.5894548535362579
sub-23_AA_trial7	0.7678713941022277	0.6842188178778636	0.6387189039107084	0.7904007878420084	0.782534806162079	0.5602875237497408	0.38875215071075325	0.46665866413959545	0.6813171607400407	0.8345568404208646	0.8724863239752215	0.901596968607072	0.8886612653448317	0.8490878910376312	0.7544900814193934	0.44771956034024774	0.08617271765092853
sub-23_UA_trial0	0.5341044212929957	0.44119393297578774	0.12078807699457234	-0.08210441145091797	0.08315801693332855	0.305236205716293	0.30136943730428034	0.38196624711075183	0.22241914273649535	0.13600222006674298	-0.04124931028306803	-0.42648121631057834	0.19922628242500826	0.1741033499182752	0.35649607250540677	0.6300112299508716	0.4290954600458879
sub-23_UA_trial1	0.5912509528906271	0.5645517063426386	0.6132820296685907	0.5969920136257921	0.11690893478242857	-0.12069814339691622	0.3436251995415411	0.5116484628071966	0.6570022770685231	0.6911533943000396	0.6237552470432886	0.5599304407168014	0.19404782142598592	0.40619132653210205	0.49278025956871085	0.5520283344247251	0.1697579391092728
sub-23_UA_trial2	0.13327887979213682	0.17812408706759517	0.38637294241285075	0.4962299384990235	0.47283209455791086	0.5451554186865478	0.22871749923676263	0.3994766014754398	0.37148211502987477	0.2111842329963001	0.2318070810641048	0.08223973003275045	-0.09551445046214432	0.2038804931000351	0.319762689145163	0.003502393344326515	-0.03496338241268143
sub-23_UA_trial3	0.5560696770402116	0.638293052619797	0.5674644653062292	0.798188939956115	0.8017041945671011	0.5830727903563648	0.6352202545918408	0.5299900031176089	0.5828077843790027	0.5931430768833477	0.41090383893299465	0.3158281782817092	0.4676023048895468	0.5248392436414319	0.01131191010796689	0.05412038991692605	0.11617079937247245
sub-23_UA_trial4	0.16317361431243962	0.19091120076519397	0.2904856768786437	0.27223869174372056	0.320735021917011	0.24209794465798637	-0.4113689947746053	0.1159071354143851	0.36569726833300303	0.7310228423694128	0.774195986443229	0.7734032470313309	0.8468134880338251	0.8182066287564818	0.6717617799591179	0.8666734478184064	0.8314717945823724
sub-23_UA_trial5	0.5758244080339576	0.5585698643522519	0.3882886619640494	0.5505794830554702	0.5789403120310319	0.40005484235883726	0.8923554340184715	0.9473906852733045	0.9534892341877498	0.5375396299719362	0.5552318568067212	0.40627656490072017	0.3231920573479277	0.6605241575586015	0.5849357064399295	0.6680532053256578	0.6246287764238424
sub-23_UA_trial6	0.6765578931817385	0.5960454022269848	0.2703146955873386	0.2444049821473717	-0.17411778361468924	-0.17516181219309834	-0.3854359024661848	-0.522161573555549	-0.8168721834369658	-0.8287970635416048	-0.8172706188136155	-0.840849269981342	-0.8734629515609406	-0.9084925081021953	-0.847790962500382	-0.7105998628857564	-0.5569107984273074
sub-23_UA_trial7	0.7929740930147084	0.9171512211801078	0.9217017747247838	0.8603713063902048	0.8917175431757477	0.9115072027008112	0.7980934987098817	0.8584001024832527	0.8630458004580404	0.7223687437670904	0.5380959225796184	0.592656118574809	0.5647196242248963	0.35650809043867937	0.8644659920319784	0.8462264758274631	0.8003736893729795
