	t0	t1	t2	t3	t4	t5	t6
sub-06_UA_trial1	0.7075107205127052	0.9748101108009039	0.9567721677409209	0.9997282008303938	0.999767487533703	0.886633834007612	-0.9780367661055103
sub-06_UA_trial2	0.9932143828841551	0.9629398843884613	0.8751013273559585	0.9707510262627508	0.9554434995146976	0.9330818404388753	0.7017516811686199
sub-06_UA_trial3	0.99214107892446	0.9427879602537331	0.8640124611005764	0.9232788061607915	0.5315326326773794	-0.3005343618381751	0.8492105226574933
sub-06_UA_trial4	0.8709615243803386	0.6576243279025475	-0.2876485954395562	-0.21617262578842888	-0.355720382066714	0.8803362122503178	0.9559232405657841
sub-06_UA_trial5	-0.954471258987463	0.36487292107145464	0.9427207670231272	0.9887770236836279	0.9992729862039837	0.9908439547407468	0.9989927548274615
sub-06_UA_trial6	0.9989927548274615	0.6131971427259719	-0.9989161428835275	0.401578285423418	0.8799996621564763	0.9590335287481165	0.8828740282364979
sub-07_AA_trial0	-0.6231704994680607	0.9469548203992821	0.8622978706910985	0.6997051136875376	0.973359048700976	0.24449083692624257	-0.6192597035542613
sub-07_AA_trial1	-0.6192597035542613	0.9093357240308572	0.9579728712007359	0.9796884394467762	0.8138592409980262	0.9843751704853971	0.7914903191312325
sub-07_AA_trial2	-0.5262483383840759	0.6476045637707345	-0.018679040501159507	-0.10185622558863432	-0.23135099527040592	-0.4461954223871498	-0.8968392825398539
sub-07_AA_trial3	-0.9067531313528666	-0.42447199925092804	0.8865520425682466	0.958879352689682	0.8543077345164445	0.7097325534864245	0.5319025558203513
sub-07_AA_trial4	0.9262034473030891	0.9162129308672503	-0.06387305488268603	0.8745742564763125	0.8820226971998725	0.9350343381595331	0.4396837655983836
sub-07_AA_trial5	0.9988131659423971	-0.21901055476660802	-0.2674241853916532	-0.7970893499230274	0.8928751746544061	0.6496114774934807	0.8136450853658285
sub-07_AA_trial6	0.9410255655392898	0.8286370234888348	0.9811572325666751	0.9968679752818704	0.927447124864239	0.977422158415694	0.9860601726599438
